"scientific_name";"SampleID";"url";"image_url";"quality_grade";"observed_on";"year";"latitude";"longitude";"positional_accuracy";"place_guess";"user_login";"flora"
"Isodontia mexicana";33082167;"https://www.inaturalist.org/observations/33082167";"https://inaturalist-open-data.s3.amazonaws.com/photos/51929455/original.jpg";"research";"2019-09-20";2019;44.63753399;-63.5917839782;12;"Halifax, CA-NS, CA";"mattlemanski";"k-eastern-canada"
"Isodontia mexicana";33074263;"https://www.inaturalist.org/observations/33074263";"https://inaturalist-open-data.s3.amazonaws.com/photos/51916921/original.jpg";"research";"2019-09-20";2019;46.2495535054;5.982811125;5;"Rue des Haies, Thoiry, Rhône-Alpes, FR";"jacquesespinas";"k-southwestern-europe"
"Isodontia mexicana";33058677;"https://www.inaturalist.org/observations/33058677";"https://inaturalist-open-data.s3.amazonaws.com/photos/51892268/original.jpg";"research";"2019-09-19";2019;42.4024361351;-71.1353208577;8;"North Cambridge, Cambridge, MA, USA";"jeanine10";"k-northeastern-u-s-a"
"Isodontia mexicana";33021840;"https://www.inaturalist.org/observations/33021840";"https://inaturalist-open-data.s3.amazonaws.com/photos/51830981/original.jpg";"research";"2019-09-19";2019;37.5332365534;-122.2653393953;9;"Oracle Corporation - Headquarters, Redwood City, CA, US";"iorek";"k-southwestern-u-s-a"
"Isodontia mexicana";33212682;"https://www.inaturalist.org/observations/33212682";"https://static.inaturalist.org/photos/52144455/original.jpg";"research";"2019-09-18";2019;42.2991523154;-71.1165495142;22;"The Arnold Arboretum of Harvard University, Boston, MA, US";"matthew769";"k-northeastern-u-s-a"
"Isodontia mexicana";36297281;"https://www.inaturalist.org/observations/36297281";"https://static.inaturalist.org/photos/57360346/original.jpg";"research";"2019-09-18";2019;43.416985;-80.103758;381;"fletcher creek ecological reserve, ON";"mhking";"k-eastern-canada"
"Isodontia mexicana";32943594;"https://www.inaturalist.org/observations/32943594";"https://inaturalist-open-data.s3.amazonaws.com/photos/51706873/original.jpg";"research";"2019-09-17";2019;43.7456134604;-79.804436289;1;"Brampton, ON, Canada";"bob15noble";"k-eastern-canada"
"Isodontia mexicana";33092773;"https://www.inaturalist.org/observations/33092773";"https://inaturalist-open-data.s3.amazonaws.com/photos/51946579/original.jpg";"research";"2019-09-16";2019;43.5095033574;-79.8561222818;27;"Cargill Path, Milton, ON, CA";"geric";"k-eastern-canada"
"Isodontia mexicana";32807780;"https://www.inaturalist.org/observations/32807780";"https://inaturalist-open-data.s3.amazonaws.com/photos/51484101/original.jpg";"research";"2019-09-15";2019;41.2209899675;-73.6434521266;10;"Aspetong Rd, Bedford, NY, US";"healthyyards";"k-northeastern-u-s-a"
"Isodontia mexicana";32802636;"https://www.inaturalist.org/observations/32802636";"https://inaturalist-open-data.s3.amazonaws.com/photos/51475042/original.jpg";"research";"2019-09-15";2019;42.45335;-71.0801388333;5;"Glen St, Melrose, MA, US";"joemac";"k-northeastern-u-s-a"
"Isodontia mexicana";32875153;"https://www.inaturalist.org/observations/32875153";"https://inaturalist-open-data.s3.amazonaws.com/photos/51595882/original.jpeg";"research";"2019-09-15";2019;42.4814216667;-71.4372;NA;"Acton, MA, USA";"mamiles";"k-northeastern-u-s-a"
"Isodontia mexicana";32786268;"https://www.inaturalist.org/observations/32786268";"https://inaturalist-open-data.s3.amazonaws.com/photos/51447348/original.jpg";"research";"2019-09-15";2019;42.4442416667;-71.0851445;10;"Middlesex Fells Reservation, Malden, MA, US";"joemac";"k-northeastern-u-s-a"
"Isodontia mexicana";36355841;"https://www.inaturalist.org/observations/36355841";"https://inaturalist-open-data.s3.amazonaws.com/photos/57461174/original.jpg";"research";"2019-09-15";2019;48.9008733333;2.2673933333;NA;"Bécon-les-Bruyères, France";"lautremonde";"k-southwestern-europe"
"Isodontia mexicana";36307881;"https://www.inaturalist.org/observations/36307881";"https://inaturalist-open-data.s3.amazonaws.com/photos/57377916/original.jpg";"research";"2019-09-14";2019;43.3700007;-80.9822286;4558;"Stratford, ON, Canada";"carolberney";"k-eastern-canada"
"Isodontia mexicana";32645044;"https://www.inaturalist.org/observations/32645044";"https://static.inaturalist.org/photos/51218013/original.jpg";"research";"2019-09-13";2019;42.3665494061;-71.2566087739;30;"Brandeis University, Waltham, MA, US";"abginsburg";"k-northeastern-u-s-a"
"Isodontia mexicana";34721215;"https://www.inaturalist.org/observations/34721215";"https://static.inaturalist.org/photos/54678984/original.jpg";"research";"2019-09-11";2019;40.4365534883;-90.7516016059;121;"McDonough County, IL, USA";"amoorehouse";"k-north-central-u-s-a"
"Isodontia mexicana";32581248;"https://www.inaturalist.org/observations/32581248";"https://static.inaturalist.org/photos/106208721/original.jpeg";"research";"2019-09-11";2019;47.6092442524;-122.1793480217;1566;"Wilburton, Bellevue, WA, USA";"la4bonte";"k-northwestern-u-s-a"
"Isodontia mexicana";33073090;"https://www.inaturalist.org/observations/33073090";"https://inaturalist-open-data.s3.amazonaws.com/photos/51914791/original.jpg";"research";"2019-09-10";2019;42.111466;-71.2186953;171;"15 Bluff Head Rd, Sharon, MA 02067, USA";"barbarab";"k-northeastern-u-s-a"
"Isodontia mexicana";33052165;"https://www.inaturalist.org/observations/33052165";"https://inaturalist-open-data.s3.amazonaws.com/photos/51881274/original.jpg";"research";"2019-09-10";2019;42.111466;-71.2186953;171;"15 Bluff Head Rd, Sharon, MA 02067, USA";"barbarab";"k-northeastern-u-s-a"
"Isodontia mexicana";32467567;"https://www.inaturalist.org/observations/32467567";"https://static.inaturalist.org/photos/50925475/original.jpeg";"research";"2019-09-10";2019;48.9412151;2.4970711;1744;"93600 Aulnay-sous-Bois, France";"isabelledehay";"k-southwestern-europe"
"Isodontia mexicana";32443426;"https://www.inaturalist.org/observations/32443426";"https://inaturalist-open-data.s3.amazonaws.com/photos/50885244/original.jpeg";"research";"2019-09-09";2019;43.5660130556;-79.6686230556;10;"Mississauga, ON, Canada";"reuvenm";"k-eastern-canada"
"Isodontia mexicana";37671264;"https://www.inaturalist.org/observations/37671264";"https://inaturalist-open-data.s3.amazonaws.com/photos/59768796/original.jpg";"research";"2019-09-09";2019;45.4527890122;-122.7462208664;25;"SW Walnut Terr, Tigard, OR, US";"maggotwarbles";"k-northwestern-u-s-a"
"Isodontia mexicana";35510234;"https://www.inaturalist.org/observations/35510234";"https://inaturalist-open-data.s3.amazonaws.com/photos/55999348/original.jpeg";"research";"2019-09-09";2019;40.1713426341;-105.2152740608;4;"Boulder County, CO, USA";"pam-piombino";"k-northwestern-u-s-a"
"Isodontia mexicana";32438314;"https://www.inaturalist.org/observations/32438314";"https://inaturalist-open-data.s3.amazonaws.com/photos/50876430/original.jpeg";"research";"2019-09-09";2019;43.1013625411;-71.1392526792;11224;"New Hampshire, US";"colleen99";"k-northeastern-u-s-a"
"Isodontia mexicana";32431523;"https://www.inaturalist.org/observations/32431523";"https://static.inaturalist.org/photos/50865323/original.jpg";"research";"2019-09-09";2019;43.2649283333;-79.95977;10;"McMurray St, Dundas, ON, CA";"sebastianirazuzta";"k-eastern-canada"
"Isodontia mexicana";104420287;"https://www.inaturalist.org/observations/104420287";"https://inaturalist-open-data.s3.amazonaws.com/photos/174961182/original.jpg";"research";"2019-09-09";2019;40.7761297222;-73.9701130556;NA;"Central Park West Historic District, New York, NY, USA";"blkvulture";"k-northeastern-u-s-a"
"Isodontia mexicana";32432641;"https://www.inaturalist.org/observations/32432641";"https://static.inaturalist.org/photos/50867258/original.jpg";"research";"2019-09-09";2019;43.2669133333;-79.9291083333;5;"Cootes Dr, Hamilton, ON, CA";"sebastianirazuzta";"k-eastern-canada"
"Isodontia mexicana";32413645;"https://www.inaturalist.org/observations/32413645";"https://inaturalist-open-data.s3.amazonaws.com/photos/50835502/original.jpg";"research";"2019-09-09";2019;38.8828468323;-77.3600082397;NA;"Oakton, VA 22124, USA";"emoreau";"k-southeastern-u-s-a"
"Isodontia mexicana";32372422;"https://www.inaturalist.org/observations/32372422";"https://inaturalist-open-data.s3.amazonaws.com/photos/50765611/original.jpg";"research";"2019-09-08";2019;36.4371472557;-99.4200739515;12;"Cheyenne Dr, Woodward, OK, US";"calinsdad";"k-north-central-u-s-a"
"Isodontia mexicana";32367376;"https://www.inaturalist.org/observations/32367376";"https://inaturalist-open-data.s3.amazonaws.com/photos/50757312/original.jpeg";"research";"2019-09-08";2019;45.4287986755;-75.6737823486;NA;"Laurier E / Range, Ottawa, ON K1N 8J7, Canada";"chrisangell";"k-eastern-canada"
"Isodontia mexicana";32560673;"https://www.inaturalist.org/observations/32560673";"https://inaturalist-open-data.s3.amazonaws.com/photos/51080903/original.jpeg";"research";"2019-09-08";2019;44.2314366667;-69.0917366667;NA;"Camden, ME, USA";"rogerritt";"k-northeastern-u-s-a"
"Isodontia mexicana";32320445;"https://www.inaturalist.org/observations/32320445";"https://inaturalist-open-data.s3.amazonaws.com/photos/50680024/original.jpeg";"research";"2019-09-07";2019;42.42729;-71.123135;NA;"Medford, MA, USA";"dalien";"k-northeastern-u-s-a"
"Isodontia mexicana";67130636;"https://www.inaturalist.org/observations/67130636";"https://inaturalist-open-data.s3.amazonaws.com/photos/108380192/original.jpeg";"research";"2019-09-07";2019;43.6405668609;1.2304342782;2;"Pibrac, France";"martin_galli";"k-southwestern-europe"
"Isodontia mexicana";32298323;"https://www.inaturalist.org/observations/32298323";"https://inaturalist-open-data.s3.amazonaws.com/photos/50643202/original.jpg";"research";"2019-09-07";2019;43.5956533333;1.47098;5;"Rue de Saint-Paër, Toulouse, Midi-Pyrénées, FR";"benoitteyssendier";"k-southwestern-europe"
"Isodontia mexicana";32249513;"https://www.inaturalist.org/observations/32249513";"https://inaturalist-open-data.s3.amazonaws.com/photos/50564992/original.jpeg";"research";"2019-09-06";2019;38.0542357;-122.2289391;140;"1833 Pomona St, Crockett, CA 94525, USA";"greengras2000";"k-southwestern-u-s-a"
"Isodontia mexicana";101958620;"https://www.inaturalist.org/observations/101958620";"https://inaturalist-open-data.s3.amazonaws.com/photos/170345572/original.jpeg";"research";"2019-09-06";2019;41.3470950913;-72.9024857263;26;"432 Ridge Road, Hamden, CT, USA";"steve432king";"k-northeastern-u-s-a"
"Isodontia mexicana";54915182;"https://www.inaturalist.org/observations/54915182";"https://inaturalist-open-data.s3.amazonaws.com/photos/87409153/original.jpg";"research";"2019-09-06";2019;45.8768389816;4.6452349797;4208;"69380 Chatillon, France";"nastmast";"k-southwestern-europe"
"Isodontia mexicana";32181668;"https://www.inaturalist.org/observations/32181668";"https://inaturalist-open-data.s3.amazonaws.com/photos/50449329/original.jpg";"research";"2019-09-05";2019;42.4023133333;-82.1908716667;12;"First St, Chatham, ON, CA";"janetejohnston";"k-eastern-canada"
"Isodontia mexicana";32186911;"https://www.inaturalist.org/observations/32186911";"https://static.inaturalist.org/photos/50457252/original.jpeg";"research";"2019-09-05";2019;45.6036279;-73.7983069;183;"Rue Philippe-Laperle, Laval, QC H7L, Canada";"andrep53";"k-eastern-canada"
"Isodontia mexicana";32137686;"https://www.inaturalist.org/observations/32137686";"https://inaturalist-open-data.s3.amazonaws.com/photos/50376409/original.jpg";"research";"2019-09-04";2019;44.9348657392;-123.0300912448;30;"Willamette University, Salem, OR, US";"abyoung99";"k-northwestern-u-s-a"
"Isodontia mexicana";37042984;"https://www.inaturalist.org/observations/37042984";"https://inaturalist-open-data.s3.amazonaws.com/photos/58657766/original.jpg";"research";"2019-09-04";2019;43.7465549676;-79.8040838019;2;"Brampton, ON, Canada";"bob15noble";"k-eastern-canada"
"Isodontia mexicana";32320412;"https://www.inaturalist.org/observations/32320412";"https://inaturalist-open-data.s3.amazonaws.com/photos/50676773/original.jpeg";"research";"2019-09-04";2019;42.4271693717;-71.1232591523;9;"Medford, MA, USA";"dalien";"k-northeastern-u-s-a"
"Isodontia mexicana";32118666;"https://www.inaturalist.org/observations/32118666";"https://static.inaturalist.org/photos/50344260/original.jpg";"research";"2019-09-04";2019;47.6660866381;8.8523237407;349;"8260 Stein am Rhein, Schweiz";"florandfauna";"k-middle-europe"
"Isodontia mexicana";32139934;"https://www.inaturalist.org/observations/32139934";"https://inaturalist-open-data.s3.amazonaws.com/photos/50379781/original.jpeg";"research";"2019-09-04";2019;42.3666033333;-71.2564766667;NA;"Brandeis, Waltham, MA 02453, USA";"hitchco";"k-northeastern-u-s-a"
"Isodontia mexicana";32077186;"https://www.inaturalist.org/observations/32077186";"https://inaturalist-open-data.s3.amazonaws.com/photos/50274096/original.jpg";"research";"2019-09-03";2019;39.6831406;-75.7560411;20;"Newark, Delaware 19716, USA";"annanglenn";"k-southeastern-u-s-a"
"Isodontia mexicana";36410752;"https://www.inaturalist.org/observations/36410752";"https://inaturalist-open-data.s3.amazonaws.com/photos/57553353/original.jpg";"research";"2019-09-03";2019;44.4610891113;-93.1841692543;2;"Northfield, MN 55057, USA";"meganhanson";"k-north-central-u-s-a"
"Isodontia mexicana";32088806;"https://www.inaturalist.org/observations/32088806";"https://static.inaturalist.org/photos/50295019/original.jpg";"research";"2019-09-03";2019;41.20327;-73.6405633333;5;"Pound Ridge Rd, Bedford, NY, US";"swampchicken";"k-northeastern-u-s-a"
"Isodontia mexicana";32088824;"https://www.inaturalist.org/observations/32088824";"https://static.inaturalist.org/photos/50295078/original.jpg";"research";"2019-09-03";2019;41.2031216667;-73.6405716667;5;"Pound Ridge Rd, Bedford, NY, US";"swampchicken";"k-northeastern-u-s-a"
"Isodontia mexicana";32005359;"https://www.inaturalist.org/observations/32005359";"https://inaturalist-open-data.s3.amazonaws.com/photos/50152940/original.jpg";"research";"2019-09-02";2019;42.4137788077;-71.2975208572;1;"Lincoln, MA, USA";"normlevey";"k-northeastern-u-s-a"
"Isodontia mexicana";36619090;"https://www.inaturalist.org/observations/36619090";"https://static.inaturalist.org/photos/57908080/original.jpg";"research";"2019-09-02";2019;43.689505;-79.769353;9;"rosedale ave, brampton, ON";"mhking";"k-eastern-canada"
"Isodontia mexicana";31971522;"https://www.inaturalist.org/observations/31971522";"https://static.inaturalist.org/photos/50096812/original.jpg";"research";"2019-09-02";2019;44.6639966386;10.947453642;5;"Albareto Fini, 41122 Modena MO, Italia";"francescominelli";"k-southeastern-europe"
"Isodontia mexicana";31955857;"https://www.inaturalist.org/observations/31955857";"https://inaturalist-open-data.s3.amazonaws.com/photos/50068500/original.jpeg";"research";"2019-09-01";2019;42.4032333333;-71.1832566667;NA;"Belmont, MA, USA";"mamiles";"k-northeastern-u-s-a"
"Isodontia mexicana";31926990;"https://www.inaturalist.org/observations/31926990";"https://inaturalist-open-data.s3.amazonaws.com/photos/50021184/original.jpg";"research";"2019-09-01";2019;48.0932445105;-1.7403871303;8;"Cleunay – Arsenal – Redon, Rennes, France";"butorgogol";"k-southwestern-europe"
"Isodontia mexicana";31914519;"https://www.inaturalist.org/observations/31914519";"https://inaturalist-open-data.s3.amazonaws.com/photos/50001740/original.jpeg";"research";"2019-09-01";2019;47.2352790833;-0.4611110985;NA;"Martigné-Briand, 49540 Terranjou, France";"clavereau";"k-southwestern-europe"
"Isodontia mexicana";32073336;"https://www.inaturalist.org/observations/32073336";"https://static.inaturalist.org/photos/50267711/original.jpg";"research";"2019-09-01";2019;48.6874666667;1.5486283333;7;"Sente aux Ânes, Saint-Laurent-la-Gâtine, Centre, FR";"crux67";"k-southwestern-europe"
"Isodontia mexicana";31895887;"https://www.inaturalist.org/observations/31895887";"https://inaturalist-open-data.s3.amazonaws.com/photos/49969645/original.jpeg";"research";"2019-08-31";2019;42.6356805556;-71.2782277778;16;"Belvidere, Lowell, MA, USA";"undeux";"k-northeastern-u-s-a"
"Isodontia mexicana";31918544;"https://www.inaturalist.org/observations/31918544";"https://inaturalist-open-data.s3.amazonaws.com/photos/50004248/original.jpeg";"research";"2019-08-31";2019;42.6298233333;-70.842125;NA;"Essex, Massachusetts, United States";"srullman";"k-northeastern-u-s-a"
"Isodontia mexicana";31863338;"https://www.inaturalist.org/observations/31863338";"https://static.inaturalist.org/photos/49914083/original.jpg";"research";"2019-08-31";2019;42.4581130339;-73.2536387287;22;"20 Danforth Ave, Pittsfield, MA, US";"jennifer1272";"k-northeastern-u-s-a"
"Isodontia mexicana";32168693;"https://www.inaturalist.org/observations/32168693";"https://inaturalist-open-data.s3.amazonaws.com/photos/50427991/original.jpg";"research";"2019-08-31";2019;44.4918848;-73.1265585;184;"Hiawatha Ave";"larry522";"k-northeastern-u-s-a"
