"SampleID";"scientific_name";"latitude";"longitude";"url";"image_url";"observed_on";"positional_accuracy";"year";"species_exp_original";"species_exp";"genus_exp_original";"genus_exp";"family_exp_original";"family_exp";"type";"colour";"interaction"
1284;"Isodontia mexicana";40.4572875;-80.00531775;"https://www.inaturalist.org/observations/94865984";"https://inaturalist-open-data.s3.amazonaws.com/photos/157415275/medium.jpg";"14/09/2021";35;2021;"unidentifiable";"unidentifiable";"Eupatorium";"Eupatorium";"Asteraceae";"Asteraceae";"plant_flower";"white";"feeding"
1387;"Isodontia mexicana";42.98263513;-85.41417917;"https://www.inaturalist.org/observations/91403653";"https://static.inaturalist.org/photos/151184146/medium.jpg";"15/08/2021";4;2021;"unidentifiable";"unidentifiable";"Eupatorium";"Eupatorium";"Asteraceae";"Asteraceae";"plant_flower";"white";"feeding"
1402;"Isodontia mexicana";48.33172086;16.3023068;"https://www.inaturalist.org/observations/91142889";"https://static.inaturalist.org/photos/150712646/medium.jpeg";"14/08/2021";1442;2021;"unidentifiable";"unidentifiable";"Eupatorium";"Eupatorium";"Asteraceae";"Asteraceae";"plant_flower";"white";"feeding"
1138;"Isodontia mexicana";50.1264376;8.6571934;"https://www.inaturalist.org/observations/50669774";"https://inaturalist-open-data.s3.amazonaws.com/photos/80470898/medium.jpeg";"23/06/2020";;2020;"unidentifiable";"unidentifiable";"Euphorbia";"Euphorbia";"Euphorbiaceae";"Euphorbiaceae";"plant_flower";"yellow";"feeding"
1140;"Isodontia mexicana";49.59956438;11.00724857;"https://www.inaturalist.org/observations/50551682";"https://inaturalist-open-data.s3.amazonaws.com/photos/80270279/medium.jpg";"22/06/2020";22;2020;"unidentifiable";"unidentifiable";"Euphorbia";"Euphorbia";"Euphorbiaceae";"Euphorbiaceae";"plant_flower";"yellow";"feeding"
1645;"Isodontia mexicana";46.1522415;6.250117181;"https://www.inaturalist.org/observations/85114393";"https://inaturalist-open-data.s3.amazonaws.com/photos/139987785/medium.jpg";"26/06/2021";;2021;"noflower";"unidentifiable";"Geranium";"Geranium";"Geraniaceae";"Geraniaceae";"plant_no_flower";"noflower";"resting"
50;"Isodontia mexicana";41.89107231;-88.04181802;"https://www.inaturalist.org/observations/84062468";"https://inaturalist-open-data.s3.amazonaws.com/photos/138122388/medium.jpeg";"20/07/2015";30;2015;"unidentifiable";"unidentifiable";"Helichrisum";"Helichrysum";"Asteraceae";"Asteraceae";"plant_flower";"white";"feeding"
1040;"Isodontia mexicana";49.07889747;8.364698142;"https://www.inaturalist.org/observations/53873818";"https://inaturalist-open-data.s3.amazonaws.com/photos/85698554/medium.jpg";"17/07/2020";405;2020;"unidentifiable";"unidentifiable";"Heracleum";"Heracleum";"Apiaceae";"Apiaceae";"plant_flower";"white";"feeding"
1419;"Isodontia mexicana";48.61630281;2.404318207;"https://www.inaturalist.org/observations/90924433";"https://inaturalist-open-data.s3.amazonaws.com/photos/150323747/medium.jpg";"12/08/2021";8;2021;"unidentifiable";"unidentifiable";"Heracleum";"Heracleum";"Apiaceae";"Apiaceae";"plant_flower";"white";"feeding"
1442;"Isodontia mexicana";46.51202774;6.680648804;"https://www.inaturalist.org/observations/90631603";"https://inaturalist-open-data.s3.amazonaws.com/photos/150175301/medium.jpeg";"10/08/2021";20;2021;"unidentifiable";"unidentifiable";"Heracleum";"Heracleum";"Apiaceae";"Apiaceae";"plant_flower";"white";"feeding"
1450;"Isodontia mexicana";48.824494;2.252935;"https://www.inaturalist.org/observations/90423251";"https://inaturalist-open-data.s3.amazonaws.com/photos/149443677/medium.jpeg";"08/08/2021";1428;2021;"unidentifiable";"unidentifiable";"Heracleum";"Heracleum";"Apiaceae";"Apiaceae";"plant_flower";"white";"feeding"
1465;"Isodontia mexicana";48.699224;2.140404;"https://www.inaturalist.org/observations/89899188";"https://inaturalist-open-data.s3.amazonaws.com/photos/148507007/medium.jpeg";"04/08/2021";;2021;"unidentifiable";"unidentifiable";"Heracleum";"Heracleum";"Apiaceae";"Apiaceae";"plant_flower";"white";"feeding"
1117;"Isodontia mexicana";46.32700128;-0.586455389;"https://www.inaturalist.org/observations/51513094";"https://inaturalist-open-data.s3.amazonaws.com/photos/81851058/medium.jpg";"29/06/2020";;2020;"unidentifiable";"unidentifiable";"Hieracium";"Hieracium";"Asteraceae";"Asteraceae";"plant_flower";"yellow";"feeding"
509;"Isodontia mexicana";47.73335781;-122.3401389;"https://www.inaturalist.org/observations/30072727";"https://inaturalist-open-data.s3.amazonaws.com/photos/46962492/medium.jpg";"02/08/2019";43;2019;"unidentifiable";"unidentifiable";"Hydranga";"Hydrangea";"Hydrangeaceae";"Hydrangeaceae";"plant_flower";"white";"feeding"
762;"Isodontia mexicana";49.60880666;8.336805078;"https://www.inaturalist.org/observations/58599813";"https://inaturalist-open-data.s3.amazonaws.com/photos/93569834/medium.jpeg";"05/09/2020";4;2020;"unidentifiable";"unidentifiable";"Hylotelephium";"Hylotelephium";"Crassulaceae";"Crassulaceae";"plant_flower";"pink";"feeding"
1281;"Isodontia mexicana";46.72806628;15.62067018;"https://www.inaturalist.org/observations/94944072";"https://inaturalist-open-data.s3.amazonaws.com/photos/157555872/medium.jpg";"15/09/2021";;2021;"unidentifiable";"unidentifiable";"Hylotelephium";"Hylotelephium";"Crassulaceae";"Crassulaceae";"plant_flower";"white/pink";"feeding"
1727;"Isodontia mexicana";30.691085;-97.65071333;"https://www.inaturalist.org/observations/77905397";"https://inaturalist-open-data.s3.amazonaws.com/photos/127440597/medium.jpeg";"03/05/2021";;2021;"unidentifiable";"unidentifiable";"Hymenopappus";"Hymenopappus";"Asteraceae";"Asteraceae";"plant_flower";"white";"feeding"
53;"Isodontia mexicana";48.63231617;2.331182579;"https://www.inaturalist.org/observations/68344231";"https://inaturalist-open-data.s3.amazonaws.com/photos/110638558/medium.jpg";"23/08/2015";2;2015;"unidentifiable";"unidentifiable";"Juniperus";"Juniperus";"Cupressaceae";"Cupressaceae";"plant_flower";"green";"feeding"
1562;"Isodontia mexicana";47.72468123;-122.2226929;"https://www.inaturalist.org/observations/87088758";"https://static.inaturalist.org/photos/143561163/medium.jpeg";"14/07/2021";174;2021;"unidentifiable";"unidentifiable";"Leucanthemum";"Leucanthemum";"Asteraceae";"Asteraceae";"plant_flower";"white/yellow";"feeding"
1683;"Isodontia mexicana";43.23367601;-123.384462;"https://www.inaturalist.org/observations/83715439";"https://inaturalist-open-data.s3.amazonaws.com/photos/137514887/medium.jpg";"16/06/2021";10;2021;"unidentifiable";"unidentifiable";"Leucanthemum";"Leucanthemum";"Asteraceae";"Asteraceae";"plant_flower";"white/yellow";"feeding"
1707;"Isodontia mexicana";43.64297869;-123.5817721;"https://www.inaturalist.org/observations/81666560";"https://inaturalist-open-data.s3.amazonaws.com/photos/133964150/medium.jpg";"03/06/2021";16;2021;"unidentifiable";"unidentifiable";"Leucanthemum";"Leucanthemum";"Asteraceae";"Asteraceae";"plant_flower";"white/yellow";"feeding"
162;"Isodontia mexicana";40.17180041;-105.2151632;"https://www.inaturalist.org/observations/7328926";"https://inaturalist-open-data.s3.amazonaws.com/photos/9493759/medium.jpeg";"01/08/2017";31;2017;"unidentifiable";"unidentifiable";"Limonium";"Limonium";"Plumbaginaceae";"Plumbaginaceae";"plant_flower";"blue";"feeding"
243;"Isodontia mexicana";40.17193051;-105.2152051;"https://www.inaturalist.org/observations/15095925";"https://inaturalist-open-data.s3.amazonaws.com/photos/22547708/medium.jpeg";"31/07/2018";31;2018;"need_id";"unidentifiable";"Limonium";"Limonium";"Plumbaginaceae";"Plumbaginaceae";"plant_flower";"blue";"feeding"
114;"Isodontia mexicana";48.13384807;11.61271224;"https://www.inaturalist.org/observations/65898577";"https://inaturalist-open-data.s3.amazonaws.com/photos/106141248/medium.jpeg";"13/10/2017";176;2017;"unidentifiable";"unidentifiable";"Lonicera";"Lonicera";"Caprifoliaceae";"Caprifoliaceae";"plant_no_flower";"noflower";"resting"
115;"Isodontia mexicana";48.13384807;11.61271224;"https://www.inaturalist.org/observations/65898567";"https://inaturalist-open-data.s3.amazonaws.com/photos/106140803/medium.jpeg";"25/09/2017";176;2017;"unidentifiable";"unidentifiable";"Lonicera";"Lonicera";"Caprifoliaceae";"Caprifoliaceae";"plant_flower";"white";"feeding"
446;"Isodontia mexicana";48.75678833;2.063483333;"https://www.inaturalist.org/observations/31413777";"https://inaturalist-open-data.s3.amazonaws.com/photos/49161883/medium.jpg";"24/08/2019";8;2019;"unidentifiable";"unidentifiable";"Lonicera";"Lonicera";"Caprifoliaceae";"Caprifoliaceae";"plant_flower";"white";"feeding"
411;"Isodontia mexicana";48.09324451;-1.74038713;"https://www.inaturalist.org/observations/31926990";"https://inaturalist-open-data.s3.amazonaws.com/photos/50021184/medium.jpg";"01/09/2019";8;2019;"unidentifiable";"unidentifiable";"Lycopus";"Lycopus";"Lamiaceae";"Lamiaceae";"plant_flower";"white";"feeding"
104;"Isodontia mexicana";32.311411;-97.014929;"http://www.inaturalist.org/observations/3191055";"https://inaturalist-open-data.s3.amazonaws.com/photos/3693276/medium.JPG";"16/05/2016";5811;2016;"unidentifiable";"unidentifiable";"Matricaria";"Matricaria";"Asteraceae";"Asteraceae";"plant_flower";"white/yellow";"feeding"
105;"Isodontia mexicana";32.311411;-97.014929;"http://www.inaturalist.org/observations/3182363";"https://inaturalist-open-data.s3.amazonaws.com/photos/3681542/medium.JPG";"15/05/2016";5811;2016;"unidentifiable";"unidentifiable";"Matricaria";"Matricaria";"Asteraceae";"Asteraceae";"plant_flower";"white/yellow";"feeding"
1594;"Isodontia mexicana";39.23055333;-84.38690333;"https://www.inaturalist.org/observations/86212798";"https://static.inaturalist.org/photos/141987469/medium.jpg";"08/07/2021";10;2021;"noflower";"unidentifiable";"Mentha";"Mentha";"Lamiaceae";"Lamiaceae";"plant_no_flower";"noflower";"resting"
334;"Isodontia mexicana";43.74751708;-79.8079688;"https://www.inaturalist.org/observations/35980272";"https://inaturalist-open-data.s3.amazonaws.com/photos/56811978/medium.jpg";"01/08/2019";2;2019;"unidentifiable";"unidentifiable";"Mentha";"Mentha";"Lamiaceae";"Lamiaceae";"plant_flower";"blue";"feeding"
502;"Isodontia mexicana";42.30172776;-83.03270842;"https://www.inaturalist.org/observations/30256709";"https://inaturalist-open-data.s3.amazonaws.com/photos/47260077/medium.jpg";"29/07/2019";123;2019;"unidentifiable";"unidentifiable";"Mentha";"Mentha";"Lamiaceae";"Lamiaceae";"plant_flower";"lilac";"feeding"
503;"Isodontia mexicana";49.27470449;6.230180349;"https://www.inaturalist.org/observations/30240581";"https://static.inaturalist.org/photos/47236350/medium.jpeg";"05/08/2019";15;2019;"unidentifiable";"unidentifiable";"Mentha";"Mentha";"Lamiaceae";"Lamiaceae";"plant_flower";"lilac";"feeding"
451;"Isodontia mexicana";47.30707167;5.064441667;"https://www.inaturalist.org/observations/31335112";"https://inaturalist-open-data.s3.amazonaws.com/photos/49034485/medium.jpg";"23/08/2019";11;2019;"unidentifiable";"unidentifiable";"Mentha";"Mentha";"Lamiaceae";"Lamiaceae";"plant_flower";"pink";"feeding"
107;"Isodontia mexicana";46.87442493;15.85831664;"https://www.inaturalist.org/observations/77809307";"https://inaturalist-open-data.s3.amazonaws.com/photos/127279611/medium.jpeg";"11/07/2017";8;2017;"unidentifiable";"unidentifiable";"Mentha";"Mentha";"Lamiaceae";"Lamiaceae";"plant_flower";"purple";"feeding"
119;"Isodontia mexicana";47.66943672;16.13069717;"https://www.inaturalist.org/observations/30268113";"https://inaturalist-open-data.s3.amazonaws.com/photos/47276229/medium.jpeg";"30/07/2017";8;2017;"unidentifiable";"unidentifiable";"Mentha";"Mentha";"Lamiaceae";"Lamiaceae";"plant_flower";"purple";"feeding"
373;"Isodontia mexicana";42.111466;-71.2186953;"https://www.inaturalist.org/observations/33073090";"https://static.inaturalist.org/photos/51914791/medium.jpg";"10/09/2019";171;2019;"unidentifiable";"unidentifiable";"Mentha";"Mentha";"Lamiaceae";"Lamiaceae";"plant_flower";"purple";"resting"
393;"Isodontia mexicana";48.3061239;-0.620935;"https://www.inaturalist.org/observations/32343335";"https://inaturalist-open-data.s3.amazonaws.com/photos/50718399/medium.jpeg";"05/08/2019";2271;2019;"unidentifiable";"unidentifiable";"Mentha";"Mentha";"Lamiaceae";"Lamiaceae";"plant_flower";"purple";"feeding"
817;"Isodontia mexicana";45.4724264;-122.5019525;"https://www.inaturalist.org/observations/57774141";"https://static.inaturalist.org/photos/92183627/medium.jpg";"27/08/2020";30;2020;"unidentifiable";"unidentifiable";"Mentha";"Mentha";"Lamiaceae";"Lamiaceae";"plant_flower";"purple";"feeding"
1345;"Isodontia mexicana";47.6371677;-122.3087139;"https://www.inaturalist.org/observations/92519105";"https://inaturalist-open-data.s3.amazonaws.com/photos/153187765/medium.jpg";"23/08/2021";2;2021;"unidentifiable";"unidentifiable";"Mentha";"Mentha";"Lamiaceae";"Lamiaceae";"plant_flower";"purple";"feeding"
1365;"Isodontia mexicana";47.38533814;7.701965443;"https://www.inaturalist.org/observations/92036117";"https://inaturalist-open-data.s3.amazonaws.com/photos/152324278/medium.jpg";"14/08/2021";37;2021;"unidentifiable";"unidentifiable";"Mentha";"Mentha";"Lamiaceae";"Lamiaceae";"plant_flower";"purple";"feeding"
1410;"Isodontia mexicana";50.09916383;8.255316667;"https://www.inaturalist.org/observations/90992781";"https://inaturalist-open-data.s3.amazonaws.com/photos/150446390/medium.jpg";"13/08/2021";4;2021;"unidentifiable";"unidentifiable";"Mentha";"Mentha";"Lamiaceae";"Lamiaceae";"plant_flower";"purple";"feeding"
1418;"Isodontia mexicana";47.49423579;19.07605277;"https://www.inaturalist.org/observations/90926854";"https://inaturalist-open-data.s3.amazonaws.com/photos/150326921/medium.jpeg";"11/08/2021";3;2021;"unidentifiable";"unidentifiable";"Mentha";"Mentha";"Lamiaceae";"Lamiaceae";"plant_flower";"purple";"feeding"
1429;"Isodontia mexicana";49.70351835;9.249720499;"https://www.inaturalist.org/observations/90754972";"https://static.inaturalist.org/photos/150020987/medium.jpeg";"09/08/2021";18;2021;"unidentifiable";"unidentifiable";"Mentha";"Mentha";"Lamiaceae";"Lamiaceae";"plant_flower";"purple";"feeding"
1434;"Isodontia mexicana";41.68558761;-87.74968473;"https://www.inaturalist.org/observations/90683770";"https://static.inaturalist.org/photos/149896923/medium.jpeg";"10/08/2021";67070;2021;"unidentifiable";"unidentifiable";"Mentha";"Mentha";"Lamiaceae";"Lamiaceae";"plant_flower";"purple";"feeding"
1435;"Isodontia mexicana";43.77176871;1.79558135;"https://www.inaturalist.org/observations/90679238";"https://inaturalist-open-data.s3.amazonaws.com/photos/149881707/medium.jpeg";"08/08/2021";1698;2021;"unidentifiable";"unidentifiable";"Mentha";"Mentha";"Lamiaceae";"Lamiaceae";"plant_flower";"purple";"feeding"
1476;"Isodontia mexicana";46.11597599;-0.934995264;"https://www.inaturalist.org/observations/89663170";"https://static.inaturalist.org/photos/148092075/medium.jpeg";"02/08/2021";3549;2021;"unidentifiable";"unidentifiable";"Mentha";"Mentha";"Lamiaceae";"Lamiaceae";"plant_flower";"purple";"feeding"
1484;"Isodontia mexicana";43.29055333;-79.87484667;"https://www.inaturalist.org/observations/89379619";"https://inaturalist-open-data.s3.amazonaws.com/photos/147590171/medium.jpg";"31/07/2021";16;2021;"unidentifiable";"unidentifiable";"Mentha";"Mentha";"Lamiaceae";"Lamiaceae";"plant_flower";"purple";"feeding"
1511;"Isodontia mexicana";49.40677833;8.403253333;"https://www.inaturalist.org/observations/88512867";"https://inaturalist-open-data.s3.amazonaws.com/photos/147442803/medium.jpg";"25/07/2021";5;2021;"unidentifiable";"unidentifiable";"Mentha";"Mentha";"Lamiaceae";"Lamiaceae";"plant_flower";"purple";"feeding"
1340;"Isodontia mexicana";47.93493321;16.25543453;"https://www.inaturalist.org/observations/92675396";"https://inaturalist-open-data.s3.amazonaws.com/photos/153484678/medium.jpeg";"27/08/2021";15;2021;"unidentifiable";"unidentifiable";"Mentha";"Mentha";"Lamiaceae";"Lamiaceae";"plant_flower";"purple/white";"feeding"
1381;"Isodontia mexicana";46.85083651;7.198010408;"https://www.inaturalist.org/observations/91468241";"https://inaturalist-open-data.s3.amazonaws.com/photos/151302395/medium.jpg";"15/08/2021";24;2021;"unidentifiable";"unidentifiable";"Mentha";"Mentha";"Lamiaceae";"Lamiaceae";"plant_flower";"purple/white";"feeding"
1382;"Isodontia mexicana";40.7975379;-73.60484383;"https://www.inaturalist.org/observations/91458704";"https://static.inaturalist.org/photos/151284906/medium.jpg";"16/08/2021";196;2021;"unidentifiable";"unidentifiable";"Mentha";"Mentha";"Lamiaceae";"Lamiaceae";"plant_flower";"purple/white";"feeding"
1399;"Isodontia mexicana";41.30108102;-85.91763958;"https://www.inaturalist.org/observations/91197911";"https://static.inaturalist.org/photos/150916440/medium.jpg";"14/08/2021";4;2021;"unidentifiable";"unidentifiable";"Mentha";"Mentha";"Lamiaceae";"Lamiaceae";"plant_flower";"purple/white";"feeding"
152;"Isodontia mexicana";39.47321126;-77.4343835;"https://www.inaturalist.org/observations/7595275";"https://inaturalist-open-data.s3.amazonaws.com/photos/9922426/medium.jpg";"21/08/2017";19;2017;"unidentifiable";"unidentifiable";"Mentha";"Mentha";"Lamiaceae";"Lamiaceae";"plant_flower";"white";"feeding"
155;"Isodontia mexicana";48.222297;16.341668;"https://www.inaturalist.org/observations/7517725";"https://inaturalist-open-data.s3.amazonaws.com/photos/9859306/medium.jpg";"16/08/2017";365;2017;"unidentifiable";"unidentifiable";"Mentha";"Mentha";"Lamiaceae";"Lamiaceae";"plant_flower";"white";"feeding"
169;"Isodontia mexicana";48.21803435;16.34799201;"https://www.inaturalist.org/observations/7259013";"https://inaturalist-open-data.s3.amazonaws.com/photos/9379963/medium.jpeg";"29/07/2017";33;2017;"unidentifiable";"unidentifiable";"Mentha";"Mentha";"Lamiaceae";"Lamiaceae";"plant_flower";"white";"feeding"
472;"Isodontia mexicana";39.13437122;-77.59233129;"https://www.inaturalist.org/observations/30827149";"https://inaturalist-open-data.s3.amazonaws.com/photos/48186094/medium.jpg";"14/08/2019";5;2019;"unidentifiable";"unidentifiable";"Mentha";"Mentha";"Lamiaceae";"Lamiaceae";"plant_flower";"white";"feeding"
473;"Isodontia mexicana";39.01873439;-77.57205879;"https://www.inaturalist.org/observations/30822702";"https://inaturalist-open-data.s3.amazonaws.com/photos/48178576/medium.jpg";"14/08/2019";10;2019;"unidentifiable";"unidentifiable";"Mentha";"Mentha";"Lamiaceae";"Lamiaceae";"plant_flower";"white";"feeding"
522;"Isodontia mexicana";49.18667167;6.0376195;"https://www.inaturalist.org/observations/29779956";"https://static.inaturalist.org/photos/46494897/medium.jpg";"29/07/2019";6;2019;"unidentifiable";"unidentifiable";"Mentha";"Mentha";"Lamiaceae";"Lamiaceae";"plant_flower";"white";"feeding"
